11-Dec-23 4:09:59 PM	"MAC Address"	"Vendor"	"SSID"	"Access Point Name"	"Connected AP"	"Signal Strength"	"Quality"	"Station Count"	"Frequency"	"Position"	"Info"	"Adapter"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:EC:90	""	"eduroam"	""	""	-78	51	"14"	"Ch 104 [5.520 GHz]"	""	"14 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:5C:09:62	""	"TUD-facility"	""	""	-78	51	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 35% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:EC:92	""	"TUD-facility"	""	""	-78	51	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:EC:91	""	"tudelft-dastud"	""	""	-77	54	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:B2:A2	""	"TUD-facility"	""	""	-77	54	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 24% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:5B:FC:92	""	"TUD-facility"	""	""	-77	54	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 8% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:5B:FC:91	""	"tudelft-dastud"	""	""	-77	54	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 8% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:B2:A1	""	"tudelft-dastud"	""	""	-77	54	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 21% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:5B:FC:90	""	"eduroam"	""	""	-77	54	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 8% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:8C:21	""	"tudelft-dastud"	""	""	-75	60	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 35% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:B2:B1	""	"tudelft-dastud"	""	""	-75	60	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:B2:B2	""	"TUD-facility"	""	""	-75	60	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:B2:B0	""	"eduroam"	""	""	-75	60	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:EC:82	""	"TUD-facility"	""	""	-75	60	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 40% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:8C:20	""	"eduroam"	""	""	-74	63	"1"	"Ch 1 [2.412 GHz]"	""	"1 Station, 35% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:8C:22	""	"TUD-facility"	""	""	-74	63	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 35% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:5B:FC:82	""	"TUD-facility"	""	""	-72	69	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 54% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:5B:E5:41	""	"tudelft-dastud"	""	""	-71	72	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 58% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:5B:FC:80	""	"eduroam"	""	""	-71	72	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 54% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:5B:E5:40	""	"eduroam"	""	""	-71	72	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 58% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:5C:09:70	""	"eduroam"	""	""	-71	72	"9"	"Ch 52 [5.260 GHz]"	""	"9 Stations, 5% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:5B:E5:42	""	"TUD-facility"	""	""	-70	75	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 58% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:5B:FC:81	""	"tudelft-dastud"	""	""	-70	75	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 54% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:9D:E1	""	"tudelft-dastud"	""	""	-65	77	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 55% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:9D:E0	""	"eduroam"	""	""	-65	77	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 55% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:9D:E2	""	"TUD-facility"	""	""	-63	78	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 55% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:62:01:C2	""	"TUD-facility"	""	""	-58	80	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:62:01:C1	""	"tudelft-dastud"	""	""	-57	80	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:62:01:C0	""	"eduroam"	""	""	-57	80	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:62:01:D1	""	"tudelft-dastud"	""	""	-54	81	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 22% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:62:01:D0	""	"eduroam"	""	"Connected AP"	-54	81	"5"	"Ch 36 [5.180 GHz]"	""	"5 Stations, 53% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	1C:28:AF:62:01:D2	""	"TUD-facility"	""	""	-53	82	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 22% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:31 PM	D0:4D:C6:F2:A8:50	""	"eduroam"	""	""	-88	21	"2"	"Ch 60 [5.300 GHz]"	""	"2 Stations, 6% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:C8:71	""	"tudelft-dastud"	""	""	-90	15	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:EC:81	""	"tudelft-dastud"	""	""	-90	15	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 31% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:EC:82	""	"TUD-facility"	""	""	-90	15	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 31% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:C8:70	""	"eduroam"	""	""	-90	15	"23"	"Ch 48 [5.240 GHz]"	""	"23 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:C8:72	""	"TUD-facility"	""	""	-90	15	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:EC:80	""	"eduroam"	""	""	-90	15	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 31% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:DD:E1	""	"tudelft-dastud"	""	""	-85	30	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 62% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:DD:E2	""	"TUD-facility"	""	""	-84	33	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 62% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:A8:52	""	"TUD-facility"	""	""	-82	39	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:A8:51	""	"tudelft-dastud"	""	""	-82	39	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:A8:50	""	"eduroam"	""	""	-82	39	"2"	"Ch 60 [5.300 GHz]"	""	"2 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:B2:A0	""	"eduroam"	""	""	-81	42	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	CE:D1:9E:6E:C4:FD	""	"Galaxy A71C509"	""	""	-81	42	""	"Ch 6 [2.437 GHz]"	""	""	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5C:09:72	""	"TUD-facility"	""	""	-81	42	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5C:09:70	""	"eduroam"	""	""	-80	45	"9"	"Ch 52 [5.260 GHz]"	""	"9 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5B:E5:50	""	"eduroam"	""	""	-80	45	"6"	"Ch 44 [5.220 GHz]"	""	"6 Stations, 23% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5B:E5:51	""	"tudelft-dastud"	""	""	-80	45	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:8C:32	""	"TUD-facility"	""	""	-80	45	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:8C:31	""	"tudelft-dastud"	""	""	-80	45	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:8C:30	""	"eduroam"	""	""	-80	45	"11"	"Ch 100 [5.500 GHz]"	""	"11 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5B:E5:52	""	"TUD-facility"	""	""	-80	45	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:B2:A1	""	"tudelft-dastud"	""	""	-79	48	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:B2:A2	""	"TUD-facility"	""	""	-78	51	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5B:FC:92	""	"TUD-facility"	""	""	-78	51	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 13% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5B:FC:91	""	"tudelft-dastud"	""	""	-78	51	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 13% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5C:09:62	""	"TUD-facility"	""	""	-78	51	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 35% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5C:09:71	""	"tudelft-dastud"	""	""	-77	54	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:EC:90	""	"eduroam"	""	""	-77	54	"14"	"Ch 104 [5.520 GHz]"	""	"14 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5B:FC:90	""	"eduroam"	""	""	-77	54	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 8% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:8C:22	""	"TUD-facility"	""	""	-75	60	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 41% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:8C:20	""	"eduroam"	""	""	-75	60	"1"	"Ch 1 [2.412 GHz]"	""	"1 Station, 41% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5B:E5:40	""	"eduroam"	""	""	-73	66	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 56% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:B2:B1	""	"tudelft-dastud"	""	""	-73	66	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:8C:21	""	"tudelft-dastud"	""	""	-73	66	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 41% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:B2:B2	""	"TUD-facility"	""	""	-73	66	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:B2:B0	""	"eduroam"	""	""	-73	66	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5B:FC:82	""	"TUD-facility"	""	""	-72	69	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 54% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5B:E5:42	""	"TUD-facility"	""	""	-71	72	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 56% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5B:E5:41	""	"tudelft-dastud"	""	""	-71	72	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 56% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:EC:91	""	"tudelft-dastud"	""	""	-71	72	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:EC:92	""	"TUD-facility"	""	""	-71	72	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5B:FC:81	""	"tudelft-dastud"	""	""	-70	75	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 54% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:9D:E1	""	"tudelft-dastud"	""	""	-65	77	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 55% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:9D:E0	""	"eduroam"	""	""	-65	77	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 55% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	D0:4D:C6:F2:9D:E2	""	"TUD-facility"	""	""	-63	78	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 55% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:62:01:C2	""	"TUD-facility"	""	""	-62	78	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:62:01:C1	""	"tudelft-dastud"	""	""	-60	79	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:62:01:C0	""	"eduroam"	""	""	-60	79	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:62:01:D2	""	"TUD-facility"	""	""	-53	82	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:62:01:D1	""	"tudelft-dastud"	""	""	-53	82	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:62:01:D0	""	"eduroam"	""	"Connected AP"	-53	82	"5"	"Ch 36 [5.180 GHz]"	""	"5 Stations, 5% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:36 PM	1C:28:AF:5B:FC:80	""	"eduroam"	""	""	-71	72	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 54% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	D0:4D:C6:F2:DD:F2	""	"TUD-facility"	""	""	-96	5	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 43% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	D0:4D:C6:F2:EC:80	""	"eduroam"	""	""	-90	15	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 31% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	D0:4D:C6:F2:C8:72	""	"TUD-facility"	""	""	-90	15	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	D0:4D:C6:F2:C8:70	""	"eduroam"	""	""	-89	18	"23"	"Ch 48 [5.240 GHz]"	""	"23 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	D0:4D:C6:F2:C8:71	""	"tudelft-dastud"	""	""	-89	18	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	D0:4D:C6:F2:A8:50	""	"eduroam"	""	""	-84	33	"2"	"Ch 60 [5.300 GHz]"	""	"2 Stations, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	D0:4D:C6:F2:A8:52	""	"TUD-facility"	""	""	-84	33	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	6C:B7:49:E9:C9:A9	""	"Honor 7X"	""	""	-83	36	"1"	"Ch 1 [2.412 GHz]"	""	"1 Station, 0% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	D0:4D:C6:F2:8C:30	""	"eduroam"	""	""	-82	39	"11"	"Ch 100 [5.500 GHz]"	""	"11 Stations, 6% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	D0:4D:C6:F2:8C:31	""	"tudelft-dastud"	""	""	-82	39	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	D0:4D:C6:F2:8C:32	""	"TUD-facility"	""	""	-82	39	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	D0:4D:C6:F2:B2:A0	""	"eduroam"	""	""	-81	42	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	1C:28:AF:5C:09:71	""	"tudelft-dastud"	""	""	-81	42	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	CE:D1:9E:6E:C4:FD	""	"Galaxy A71C509"	""	""	-81	42	""	"Ch 6 [2.437 GHz]"	""	""	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	1C:28:AF:5C:09:70	""	"eduroam"	""	""	-81	42	"9"	"Ch 52 [5.260 GHz]"	""	"9 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 4:20:41 PM	1C:28:AF:5C:09:72	""	"TUD-facility"	""	""	-80	45	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
